Nombre,Equipo,Posicion,Estadistica,Valor,Temporada,Imagen
Aboubakary Kante,Fuenlabrada,Delantero,faltas-cometidas,48,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/abo/large/47693.png
Eddy,Albacete,Centrocampista,faltas-cometidas,47,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/edd/large/20363.png
Araujo,Las Palmas,Delantero,faltas-cometidas,47,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ara/large/20332.png
De Tomás,Espanyol,Delantero,faltas-cometidas,47,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/de_/large/20386.png
Araujo,Alcorcón,,faltas-cometidas,47,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ara/large/20332.png
Alfredo Ortuño,Albacete,Delantero,faltas-cometidas,46,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alf/large/19260.png
Victor Meseguer,Mirandés,Centrocampista,faltas-cometidas,46,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/v/vic/large/47780.png
Borja Bastón,Leganés,Delantero,faltas-cometidas,46,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bor/large/18721.png
Nono,Tenerife,Centrocampista,faltas-cometidas,46,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/n/non/large/34943.png
Javi Muñoz,Mirandés,Centrocampista,faltas-cometidas,46,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jav/large/30462.png
Embarba,Espanyol,Delantero,faltas-cometidas,45,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/adr/large/23878.png
Luis Advincula,Rayo,Defensa,faltas-cometidas,45,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/lui/large/20606.png
Catena,Rayo,Defensa,faltas-cometidas,45,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cat/large/42860.png
Álvaro Lemos,Las Palmas,Defensa,faltas-cometidas,45,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alv/large/31456.png
Santiago Comesaña,Rayo,Centrocampista,faltas-cometidas,45,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/san/large/35064.png
Álvaro Peña,Albacete,Centrocampista,faltas-cometidas,45,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alv/large/22513.png
Oscar Gil,Espanyol,Defensa,faltas-cometidas,45,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/o/osc/large/44293.png
Álvaro Lemos,Alcorcón,,faltas-cometidas,45,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alv/large/31456.png
Zozulya,Albacete,Delantero,faltas-cometidas,44,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/z/zoz/large/17982.png
Bernardo,Girona,Defensa,faltas-cometidas,44,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/ber/large/18008.png
Amath,Mallorca,Centrocampista,faltas-cometidas,44,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/die/large/34783.png
Adri Cuevas,Sabadell,Centrocampista,faltas-cometidas,43,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/adr/large/25977.png
Juampe,Lugo,Centrocampista,faltas-cometidas,43,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jua/large/33384.png
Iddrisu Baba,Mallorca,Centrocampista,faltas-cometidas,43,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/i/idd/large/43454.png
Ibán Salvador,Fuenlabrada,Delantero,faltas-cometidas,43,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/i/iba/large/34794.png
Seoane,Lugo,Centrocampista,faltas-cometidas,43,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/seo/large/19286.png
David López,Espanyol,Defensa,faltas-cometidas,43,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dav/large/19291.png
Pierre Cornud,Sabadell,Defensa,faltas-cometidas,43,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pie/large/40199.png
Aguza,Cartagena,Centrocampista,faltas-cometidas,43,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/agu/large/22918.png
Aguza,Ponferradina,Centrocampista,faltas-cometidas,43,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/agu/large/22918.png
Santiago Bueno,Girona,Defensa,faltas-cometidas,42,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/san/large/35587.png
David Andújar,Cartagena,Defensa,faltas-cometidas,42,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dav/large/40269.png
Sergio Ruiz,Las Palmas,Centrocampista,faltas-cometidas,42,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/36726.png
Gustavo Blanco,Oviedo,Delantero,faltas-cometidas,42,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gus/large/37354.png
Sergio Ruiz,Alcorcón,,faltas-cometidas,42,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/36726.png
Mamadou,Girona,Delantero,faltas-cometidas,42,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/syl/large/29367.png
Gregorio Sierra,Sabadell,Defensa,faltas-cometidas,41,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gre/large/39997.png
Iñaki,UD Logroñés,Defensa,faltas-cometidas,41,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/i/ina/large/24040.png
Cristobal,Fuenlabrada,Centrocampista,faltas-cometidas,41,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cri/large/18521.png
José Corpas,Almería,Delantero,faltas-cometidas,41,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/40264.png
Sangalli,Oviedo,Delantero,faltas-cometidas,41,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/san/large/25540.png
Undabarrena,Sabadell,Centrocampista,faltas-cometidas,41,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/u/und/large/30783.png
Javi Fuego,Sporting,Centrocampista,faltas-cometidas,41,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jav/large/7044.png
Borja Sanchez,Oviedo,Centrocampista,faltas-cometidas,40,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bor/large/44265.png
Curbelo,Las Palmas,Defensa,faltas-cometidas,40,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cur/large/37073.png
Nahuel,Oviedo,Centrocampista,faltas-cometidas,40,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/n/nah/large/24634.png
Curbelo,Alcorcón,,faltas-cometidas,40,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cur/large/37073.png
Pablo Martínez,Mirandés,Centrocampista,faltas-cometidas,40,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pab/large/41677.png
Rubén Pérez,Leganés,Centrocampista,faltas-cometidas,39,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/rub/large/18090.png
Manuel Garcia,Sporting,Centrocampista,faltas-cometidas,39,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/man/large/31531.png
Víctor Gómez Perea,Espanyol,Defensa,faltas-cometidas,39,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/v/vic/large/46768.png
Iago Indias,Castellón,Defensa,faltas-cometidas,39,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/i/iag/large/44982.png
Víctor García,Sabadell,Centrocampista,faltas-cometidas,39,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/v/vic/large/44264.png
Jaime Sánchez,Sabadell,Defensa,faltas-cometidas,39,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jai/large/28369.png
Víctor Gómez Perea,Mirandés,Defensa,faltas-cometidas,39,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/v/vic/large/46768.png
Cristóforo,Girona,Centrocampista,faltas-cometidas,39,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cri/large/22969.png
Antonio Sánchez,Mallorca,Centrocampista,faltas-cometidas,38,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ant/large/43939.png
Óscar Rubio,Sabadell,Defensa,faltas-cometidas,38,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/o/osc/large/15174.png
Akieme,Almería,Defensa,faltas-cometidas,38,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/aki/large/34927.png
Álex Suárez,Las Palmas,Defensa,faltas-cometidas,37,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/46019.png
Josep Chavarría,Real Zaragoza,Defensa,faltas-cometidas,37,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/47674.png
Eraso,Leganés,Centrocampista,faltas-cometidas,37,2020_2021,//as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/era/large/24052.png
Stuani,Girona,Delantero,goles,22,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/stu/large/19119.png
Borja Bastón,Oviedo,Delantero,goles,22,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bor/large/18721.png
Stoichkov,Eibar,Delantero,goles,21,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jua/large/42837.png
Weissman,Real Valladolid,Delantero,goles,20,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sho/large/46672.png
Rubén Castro,Cartagena,Delantero,goles,20,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/rub/large/4174.png
Sadiq,Almería,Delantero,goles,18,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sad/large/33635.png
Sergio Camello,Mirandés,Delantero,goles,15,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/43322.png
Djurdevic,Sporting,Delantero,goles,14,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dju/large/27707.png
Yuri,Ponferradina,Delantero,goles,14,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/y/yur/large/19310.png
Jaime Seoane,Huesca,Centrocampista,goles,14,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jai/large/40751.png
Jonathan Viera,Las Palmas,Centrocampista,goles,14,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jon/large/19279.png
Guruzeta,SD Amorebieta,Delantero,goles,13,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gur/large/33618.png
Jesé,Las Palmas,Delantero,goles,11,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jes/large/19590.png
Elady,Tenerife,Centrocampista,goles,11,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/ela/large/22109.png
Jon Karrikaburu,R. Sociedad B,Delantero,goles,11,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jon/large/49570.png
Nahuel Bustos,Girona,Delantero,goles,11,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/n/nah/large/47969.png
Cristian Herrera,UD Ibiza-Eivissa,Delantero,goles,11,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cri/large/22820.png
Pedro León,Fuenlabrada,Centrocampista,goles,10,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/ped/large/15262.png
Pablo Valcarce,Burgos CF,Centrocampista,goles,10,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pab/large/30473.png
Enric Gallego,Tenerife,Delantero,goles,10,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/enr/large/42494.png
Juanma,Burgos CF,Delantero,goles,9,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jua/large/44475.png
Xeber Alkain,R. Sociedad B,Delantero,goles,9,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/x/xeb/large/48866.png
Carrillo,Lugo,Delantero,goles,9,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/car/large/28409.png
Brandon,Málaga,Delantero,goles,9,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bra/large/25934.png
Sergio Castel,UD Ibiza-Eivissa,Delantero,goles,9,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/49033.png
Mohammed Dauda,Cartagena,Delantero,goles,9,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/moh/large/41094.png
Guillermo,Burgos CF,Delantero,goles,8,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gui/large/19633.png
Ramazani,Almería,Delantero,goles,8,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/lar/large/47103.png
Samuel Obeng,Oviedo,Delantero,goles,8,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sam/large/43944.png
José Corpas,Eibar,Centrocampista,goles,8,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/40264.png
Naranjo,Ponferradina,Delantero,goles,8,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/n/nar/large/22117.png
Brugué,Mirandés,Delantero,goles,8,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bru/large/40419.png
Manu Barreiro,Lugo,Delantero,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/man/large/25119.png
David Goldar,UD Ibiza-Eivissa,Defensa,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dav/large/24752.png
Koldo Obieta,SD Amorebieta,Delantero,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/k/kol/large/36628.png
Iván Azón,Real Zaragoza,Delantero,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/i/iva/large/48303.png
Arnáiz,Leganés,Delantero,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/arn/large/33600.png
Edu Expósito,Eibar,Centrocampista,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/edu/large/39367.png
Edu Espiau,Ponferradina,Delantero,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/edu/large/43463.png
Daniel Ojeda,Ponferradina,Delantero,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dan/large/36019.png
Chris Ramos,Lugo,Delantero,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/chr/large/40836.png
Alejandro Marqués,Mirandés,Delantero,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/48555.png
Zarfino,Alcorcón,Centrocampista,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jor/large/38412.png
Rodrigo Riquelme,Mirandés,Centrocampista,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/rod/large/46044.png
Sergio León,Real Valladolid,Delantero,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/23068.png
Valentin Vada,Real Zaragoza,Centrocampista,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/v/val/large/26637.png
Mohamed Bouldini,Fuenlabrada,Delantero,goles,7,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/moh/large/50037.png
Xisco,Alcorcón,Delantero,goles,6,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/x/xis/large/15239.png
Aitor,Sporting,Delantero,goles,6,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ait/large/19748.png
Ekain ,UD Ibiza-Eivissa,Delantero,goles,6,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/eka/large/44539.png
Samuel Shashoua,Tenerife,Centrocampista,goles,6,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sam/large/39321.png
Iñigo Vicente ,Mirandés,Delantero,goles,6,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/i/ini/large/44979.png
Alfredo Ortuño,Cartagena,Delantero,goles,6,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alf/large/19260.png
Gonzalo Plata,Real Valladolid,Centrocampista,goles,6,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gon/large/43140.png
Sergi Enrich,Ponferradina,Delantero,goles,6,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/enr/large/19137.png
Mario González,Tenerife,Delantero,goles,6,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/mar/large/35615.png
Aboubakary Kante,Fuenlabrada,Delantero,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/abo/large/47693.png
Kirian Rodríguez,Las Palmas,Centrocampista,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/k/kir/large/46020.png
Pejiño,Las Palmas,Centrocampista,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pej/large/41412.png
Borja Sanchez,Oviedo,Centrocampista,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bor/large/44265.png
Dani Escriche,Huesca,Delantero,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dan/large/40012.png
José Carlos,Almería,Centrocampista,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/31432.png
Toni Villa,Real Valladolid,Centrocampista,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/t/ton/large/36593.png
Fran Sol,Eibar,Delantero,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/f/fra/large/22277.png
Arnau Martínez,Almería,Centrocampista,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/arn/large/47098.png
Borja Garcés,Leganés,Delantero,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bor/large/43315.png
Álvaro,Real Zaragoza,Delantero,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alv/large/17591.png
Álex Baena,Girona,Centrocampista,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/47024.png
Lazar Randelovic,Leganés,Centrocampista,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/laz/large/47217.png
Dyego Sousa,Almería,Delantero,goles,5,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dye/large/25754.png
Aguado,Real Valladolid,Centrocampista,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alv/large/40745.png
Joaquín Muñoz,Huesca,Delantero,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/joa/large/43324.png
Pablo De Blasis,Cartagena,Centrocampista,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pab/large/26052.png
Lucas Robertone,Almería,Centrocampista,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/luc/large/47959.png
Jon Ander Olasagasti,R. Sociedad B,Centrocampista,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jon/large/48862.png
Mateu,Huesca,Centrocampista,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/mar/large/18542.png
Pedro Díaz,Sporting,Centrocampista,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/ped/large/40007.png
Paulino De la Fuente,Málaga,Centrocampista,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pau/large/45782.png
Medina,Ponferradina,Centrocampista,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/med/large/25582.png
Roberto López,R. Sociedad B,Centrocampista,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/rob/large/44261.png
Mateusz Bogusz,UD Ibiza-Eivissa,Centrocampista,goles,4,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/mat/large/47971.png
